ID,X,Y,Z,U
3071,419.183,-79.3982,-198.197,-59.6851
3072,367.462,-27.9492,-197.475,-33.4021
3073,401.996,42.8522,-73.5736,57.0117
3074,342.719,-59.9799,-101.554,-35.9253
3075,301.001,-26.7133,-118.383,50.9546
3076,448.975,-19.6875,-100.96,32.8381
3077,437.738,20.1105,-156.532,47.2888
3078,370.612,-72.3175,-96.1151,52.3132
3079,337.756,53.1519,-91.5479,-29.0808
3080,418.31,18.3746,-66.7932,-59.0515
3081,356.421,-25.7519,-164.154,-31.1755
3082,417.316,-68.2031,-75.9491,26.0925
3083,429.694,30.152,-142.36,7.41577
3084,320.74,14.6283,-186.029,-11.1914
3085,349.902,67.901,-104.023,-35.1306
3086,347.827,7.49268,-147.825,-16.2708
3087,366.528,72.7185,-151.939,-21.5112
3088,447.235,-45.9229,-121.78,-26.0962
3089,311.987,8.41003,-181.415,-32.97
3090,485.339,52.7673,-191.835,40.6348
3091,452.411,40.2429,-120.353,8.05664
3092,359.479,-9.18457,-71.745,-11.6675
3093,463.428,60.3534,-81.8109,10.2795
3094,436.261,-79.0466,-123.903,44.3445
3095,330.945,-44.3848,-149.106,0.897217
3096,314.838,20.5444,-190.682,13.8062
3097,376.935,78.0469,-73.3771,-52.0532
3098,315.192,73.2349,-158.254,9.48853
3099,410.199,-62.3144,-143.659,-42.3596
3100,491.406,-26.9275,-152.922,-3.35815
3101,402.179,-21.9891,-149.474,6.71997
3102,369.952,71.1639,-89.9457,-47.179
3103,487.695,-46.214,-75.9064,49.7827
3104,412.964,-75.2014,-114.867,42.7625
3105,490.772,31.5033,-151.166,21.6431
3106,406.543,-50.8777,-117.349,-31.8054
3107,375.391,-67.7692,-106.694,-25.3272
3108,373.999,31.2341,-137.494,12.7039
3109,421.289,77.0142,-169.712,-8.87329
3110,414.178,-33.1403,-124.664,-58.429
3111,324.713,54.7943,-148.316,-9.4812
3112,464.71,-80.5188,-168.837,-43.385
3113,424.249,-7.24548,-109.056,31.9373
3114,390.289,1.97205,-84.4043,-13.9673
3115,451.544,-30.7562,-127.005,31.4026
3116,395.978,60.7489,-166.517,-50.7495
3117,407.129,-10.838,-88.3478,-25.7996
3118,365.485,22.4066,-179.907,36.7603
3119,361.2,-18.1769,-105.446,22.2437
3120,324.414,82.8534,-80.213,44.9707
3121,379.364,1.39526,-144.428,36.4014
3122,428.595,18.9624,-87.8223,46.0437
3123,373.468,89.7418,-125.262,-46.1609
3124,477.313,-37.2986,-114.179,-7.25098
3125,477.338,-18.1549,-74.3341,-59.6191
3126,351.642,-62.2156,-80.6317,58.2935
3127,347.583,-86.3086,-189.528,-42.1655
3128,377.679,-41.1932,-149.739,31.1719
3129,389.38,12.6398,-117.798,-53.6536
3130,414.862,-27.1143,-169.127,45.0183
3131,307.233,70.34,-105.258,21.7383
3132,469.226,3.79028,-147.79,3.4314
3133,380.78,58.1122,-99.7467,-32.1387
3134,431.69,-41.391,-84.9298,-20.1599
3135,465.558,-55.1679,-165.914,-56.0779
3136,341.357,-3.1311,-131.29,32.3254
3137,318.787,77.3328,-112.803,6.84448
3138,373.761,22.1704,-102.977,33.4863
3139,450.153,-36.7053,-153.909,8.60962
3140,354.181,-83.6499,-167.781,-4.73144
3141,497.589,-43.3905,-79.7815,-11.4185
3142,395.911,-23.8843,-184.025,48.8049
3143,328.064,85.3143,-163.09,-19.1126
3144,463.525,-67.8351,-71.8646,-40.7227
3145,463.342,-18.045,-156.203,-43.2825
3146,461.188,-29.1412,-97.149,-24.2578
3147,430.792,-83.5236,-161.262,21.7017
3148,445.911,-21.665,-87.7154,15.9851
3149,439.142,51.6193,-152.772,28.2422
3150,365.839,67.1594,-102.25,-53.6426
3151,379.291,80.8209,-112.662,42.8577
3152,323.547,45.4779,-171.584,-3.3728
3153,350.049,-31.4099,-77.8888,-11.4734
3154,364.307,-11.3708,-92.5433,-10.1807
3155,308.966,-6.61377,-100.486,22.0239
3156,389.374,-66.6815,-114.277,27.0557
3157,448.065,-86.9458,-120.156,-33.717
3158,394.257,-45.769,-137.071,-12.5977
3159,494.672,-47.3291,-169.362,-42.279
3160,432.013,83.1885,-83.6908,2.72461
3161,337.158,14.9579,-70.8734,28.5938
3162,301.526,70.7794,-183.192,-12.4988
3163,375.732,-6.83899,-167.871,-55.6641
3164,360.797,70.5102,-187.277,23.7012
3165,398.236,-73.5535,-146.522,15.8972
3166,465.192,85.4352,-179.086,40.6091
3167,380.908,-2.19727,-151.042,7.10815
3168,430.762,-22.6868,-174.562,-10.3308
3169,414.166,14.4086,-131.29,-23.009
3170,422.504,38.2269,-196.249,34.3323
3171,353.412,-9.46472,-82.8406,57.1362
3172,467.651,-35.2661,-119.644,34.9036
3173,394.775,32.948,-199.56,4.02832
3174,493.933,14.5129,-132.004,8.38623
3175,375.928,68.7744,-98.6871,-33.6072
3176,492.896,25.4993,-123.69,3.31055
3177,401.837,-44.0936,-198.406,-52.467
3178,408.148,77.5195,-111.987,-10.404
3179,395.569,-24.0985,-67.9382,2.68799
3180,348.651,-83.551,-157.442,3.38745
3181,374.066,89.3463,-190.101,-28.6267
3182,327.014,20.8191,-192.669,-53.1043
3183,448.926,-66.2201,-136.4,-55.2905
3184,322.76,-8.98682,-183.701,3.24829
3185,352.161,-75.943,-154.609,27.7844
3186,470.612,20.8411,-63.8196,-13.6706
3187,487.018,35.2496,-148.829,-3.00659
3188,373.779,51.7291,-139.852,25.6201
3189,303.741,48.0487,-112.094,52.3682
3190,342.218,29.3445,-151.042,-53.9502
3191,400.336,-3.3728,-191.421,24.939
3192,355.951,2.74109,-60.3418,-17.168
3193,348.395,-80.9363,-105.408,39.071
3194,353.314,65.9729,-198.261,-48.6804
3195,443.823,-9.79431,-154.31,-10.1917
3196,444.244,-37.7161,-199.188,-8.17017
3197,382.66,-42.9236,-182.611,-4.79004
3198,448.578,-29.3005,-90.2191,9.5105
3199,461.859,36.7603,-134.093,23.7122
3200,359.314,15.1996,-172.485,-30.8386
3201,305.035,36.7822,-99.4434,16.4575
3202,330.902,56.3544,-114.978,-34.8962
3203,313.293,-61.9739,-136.302,24.635
3204,392.523,-34.563,-60.8844,-54.0088
3205,440.967,-39.8969,-141.856,1.84204
3206,486.371,-38.8861,-106.416,54.6899
3207,496.423,-70.7629,-197.911,-28.5864
3208,430.939,-11.4587,-112.124,23.0896
3209,367.847,-71.3177,-128.479,-31.2378
3210,409.283,21.0223,-126.74,21.969
3211,373.999,71.5869,-89.8474,-1.26343
3212,382.336,24.1479,-163.5,-34.1675
3213,340.033,-63.5998,-93.15,7.96143
3214,427.136,-57.5464,-168.973,32.7502
3215,398.23,4.75159,-139.472,-7.83325
3216,400.177,68.5162,-184.384,-0.791016
3217,313.818,61.853,-127.402,-1.44653
3218,325.629,-5.35034,-139.455,29.9524
3219,335.76,-40.6165,-93.1116,23.1152
3220,308.649,-73.0042,-118.716,42.821
3221,372.479,40.8801,-82.9517,43.0042
3222,373.663,42.1985,-120.353,48.6035
3223,492.706,-30.3827,-78.5126,-56.1401
3224,427.625,46.5326,-147.513,25.8728
3225,351.215,-80.9802,-114.222,-57.8503
3226,348.34,17.5397,-72.1466,50.8411
3227,339.624,-14.4525,-167.393,-57.4731
3228,397.693,8.17932,-111.346,-37.8149
3229,462.189,-15.9302,-100.828,-9.8291
3230,359.967,33.4644,-96.1493,0.911865
3231,336.542,-14.2328,-77.8888,18.1165
3232,405.127,79.5959,-192.878,25.1843
3233,319.525,-21.4728,-190.079,-30.3809
3234,477.069,-44.3848,-136.977,-59.8279
3235,357.922,89.8242,-137.105,55.4773
3236,406.927,67.533,-199.325,22.9028
3237,364.288,-67.8735,-79.4781,-53.6023
3238,351.349,54.9811,-105.075,-57.9126
3239,317.688,-49.2352,-143.578,20.3247
3240,355.78,-29.6521,-104.98,-47.0142
3241,489.508,-85.6604,-119.233,-15.2197
3242,442.731,40.4187,-139.216,-52.7637
3243,394.214,-52.4048,-189.797,34.2224
3244,425.079,-89.4946,-173.707,-42.3047
3245,465.155,-33.1567,-174.737,-17.6147
3246,444.336,71.1145,-168.978,-41.7041
3247,455.322,37.8094,-84.6948,-30.3918
3248,433.923,67.0605,-101.443,38.8843
3249,363.159,36.0516,-169.076,-14.7986
3250,307.483,-30.8771,-177.266,-4.93652
3251,483.307,49.8615,-176.138,4.77173
3252,472.119,68.1812,-118.682,13.0335
3253,382.41,85.6165,-65.5456,22.5732
3254,466.705,51.85,-182.816,49.4421
3255,399.896,-24.3018,-73.4583,-21.145
3256,325.165,3.62549,-133.008,-53.7744
3257,473.743,28.894,-130.12,-57.7991
3258,464.734,-15.4633,-82.6654,40.4443
3259,491.272,83.2434,-169.922,-53.1262
3260,499.268,-2.74109,-131.559,-10.8508
3261,364.941,21.4783,-73.9838,-34.845
3262,377.496,-27.2076,-194.681,9.19556
3263,433.087,-51.1139,-85.2374,14.6924
3264,446.338,-40.4462,-163.552,-27.8906
3265,385.748,33.6951,-156.002,40.8508
3266,439.136,-24.928,-120.058,-46.0803
3267,315.424,9.99207,-188.063,54.0381
3268,388.989,60.0732,-182.769,-39.9866
3269,492.865,-36.9086,-185.247,42.0703
3270,466.992,-4.823,-125.796,24.9609
3271,467.841,57.42,-178.505,17.5012
3272,345.544,-60.0073,-170.071,-32.6184
3273,494.934,-73.0646,-63.4821,-40.0378
3274,486.609,14.7766,-147.222,-0.227051
3275,484.326,67.9944,-190.609,13.5242
3276,355.011,84.5782,-115.88,33.3508
3277,477.564,14.7382,-187.665,-20.9802
3278,356.726,-74.1248,-190.494,-42.0923
3279,448.34,-42.995,-74.8724,21.4123
3280,302.124,-44.2969,-142.685,56.6492
3281,428.302,40.7098,-172.451,-47.8931
3282,394.299,3.32886,-175.07,-3.9624
3283,357.794,50.7349,-80.73,-33.6694
3284,342.303,84.3475,-67.5623,-9.36768
3285,461.658,16.3202,-92.6886,-44.5569
3286,399.475,-62.644,-196.24,-57.0557
3287,350.037,-61.0565,-139.066,34.3066
3288,326.685,23.0823,-84.6478,38.2581
3289,444.104,82.738,-185.922,3.60718
3290,480.621,26.0211,-87.6215,34.5081
3291,326.886,27.356,-124.715,27.2205
3292,427.087,78.5907,-187.64,7.08984
3293,419.037,83.3698,-134.892,4.53369
3294,479.285,27.746,-103.635,28.7292
3295,379.608,30.174,-118.947,37.8149
3296,361.06,-15.8533,-152.319,-15.6921
3297,431.836,36.3592,-170.029,-45.4724
3298,395.233,-6.21277,-62.0337,0.717773
3299,413.922,-17.4078,-111.987,44.6924
3300,416.833,-87.8687,-79.0381,51.6943
3301,354.822,67.0551,-71.9714,13.2349
3302,411.426,20.7642,-166.384,57.6819
3303,375,-6.72913,-125.497,-12.6819
3304,478.351,46.5326,-95.2094,0.648193
3305,312.256,-19.4568,-134.038,-21.3171
3306,319.037,3.15857,-148.581,53.9502
3307,472.467,-3.16406,-195.091,-38.9905
3308,450.263,-24.5709,-197.821,7.17041
3309,305.383,-85.8581,-164.757,-37.7564
3310,342.438,-74.2126,-91.3342,25.9607
3311,405.402,46.4063,-72.8217,51.947
3312,482.904,63.5065,-95.9314,-13.1213
3313,437.372,89.8901,-170.336,-16.3513
3314,364.203,-23.681,-130.671,27.2498
3315,387.335,66.0773,-189.691,52.1741
3316,397.339,-55.4425,-173.169,29.9963
3317,338.354,27.0538,-197.193,45.9961
3318,350.104,-62.2101,-158.446,-36.5222
3319,371.252,-36.59,-98.1488,14.5825
3320,310.315,73.9654,-70.2368,-3.65112
3321,390.418,-85.3802,-174.434,-29.2603
3322,374.127,21.0663,-84.8315,27.3999
3323,474.591,-78.0579,-134.584,-32.0618
3324,459.29,41.2262,-67.3999,-49.6106
3325,352.612,3.81226,-176.361,-47.3108
3326,443.457,77.3822,-100.815,53.8953
3327,404.236,-26.2958,-141.839,-8.14087
3328,427.429,-57.5738,-86.9977,-3.83789
3329,385.913,0.571289,-124.971,35.0207
3330,323.474,70.8179,-100.712,-45.0623
3331,481.543,-68.313,-151.691,51.8152
3332,368.585,-47.2412,-95.9399,-7.67212
3333,478.278,78.0743,-192.459,-55.7336
3334,362.775,10.8105,-84.6564,34.6252
3335,467.303,42.3688,-87.3737,-45.8496
3336,432.336,79.0247,-88.2068,-12.8394
3337,469.604,89.22,-83.7122,5.31738
3338,318.152,64.6271,-141.1,-15.8496
3339,386.762,18.1879,-166.051,21.0571
3340,388.947,-87.8851,-67.3486,53.5364
3341,476.74,39.1278,-138.814,16.4246
3342,379.596,-50.0812,-149.311,36.8298
3343,354.633,50.0812,-181.355,-34.4092
3344,454.388,-0.466919,-168.99,3.94775
3345,318.487,17.655,-195.544,44.1943
3346,395.319,-52.8332,-181.885,-36.9214
3347,400.067,19.9402,-185.841,46.6699
3348,315.344,-22.1265,-83.3191,-54.5068
3349,340.613,-48.1201,-131.871,18.5998
3350,496.704,-67.7966,-67.2418,-14.5789
3351,491.669,-26.8451,-193.519,-55.9351
3352,354.181,-54.6625,-157.592,-5.12329
3353,440.82,78.6017,-128.475,47.97
3354,323.376,28.7292,-72.1081,13.5022
3355,362.506,51.0754,-162.342,33.4094
3356,473.993,34.2334,-118.652,-6.58447
3357,493.78,-23.1427,-91.2103,13.9929
3358,448.132,0.774536,-184.042,-40.9387
3359,335.101,63.5339,-116.721,21.1963
3360,323.56,-16.5399,-175.391,-57.9602
3361,376.105,-59.5953,-193.647,6.71265
3362,401.99,85.2374,-93.9148,50.9619
3363,346.411,-38.6609,-129.987,-20.2185
3364,322.375,-28.9709,-161.283,-43.7146
3365,391.37,10.2228,-159.531,39.5435
3366,499.164,24.3677,-158.425,-49.834
3367,372.864,-51.2183,-166.94,-57.6269
3368,485.62,6.54236,-76.8762,-18.7061
3369,495.093,87.0282,-85.3186,4.24072
3370,462.067,78.2501,-122.587,24.7449
3371,455.341,56.1127,-66.3104,-21.958
3372,449.2,43.7091,-72.2791,-13.1799
3373,319.757,43.7531,-142.655,-14.0588
3374,446.332,57.3377,-82.2382,-15.1099
3375,324.158,72.0813,-83.2849,26.7224
3376,494.702,-87.1545,-149.675,42.2351
3377,399.786,18.067,-140.886,-21.8738
3378,465.765,-25.0763,-186.529,37.8918
3379,424.103,16.3971,-171.986,-25.8032
3380,374.439,-26.6418,-145.817,31.5015
3381,396.564,-15.1392,-69.5404,-42.3633
3382,417.413,-20.3302,-60.4401,3.14941
3383,339.41,72.2516,-107.988,-32.8784
3384,336.414,-33.7335,-134.529,-31.7908
3385,323.431,48.7463,-80.8496,-40.3198
3386,306.494,-71.9275,-187.264,-12.8174
3387,418.768,-21.1871,-170.806,8.00537
3388,349.323,26.6803,-129.205,-49.4495
3389,370.679,16.5729,-192.25,32.8198
3390,471.448,36.98,-71.1212,-21.3904
3391,400.317,43.7256,-146.402,30.2087
3392,327.588,76.3165,-65.3149,-3.67676
3393,330.542,49.9109,-128.859,-46.0254
3394,408.911,-83.8971,-179.449,43.1616
3395,436.652,-4.38904,-149.688,-27.0337
3396,356.317,-64.0008,-62.8882,-2.0581
3397,422.217,57.5519,-145.996,23.4338
3398,398.718,-59.4965,-105.506,38.6755
3399,319.818,-3.42773,-187.012,-23.6389
3400,316.327,-21.8573,-129.03,37.4231
3401,316.858,-11.9751,-171.669,59.8315
3402,328.918,-76.9208,-90.8643,50.1086
3403,306.317,34.6783,-138.677,-23.6609
3404,309.137,-20.7312,-140.416,-18.6035
3405,362.561,-57.9199,-69.0961,-44.8315
3406,320.758,-52.9047,-167.927,-15.4834
3407,342.102,36.4746,-161.424,19.7095
3408,481.97,-47.4939,-105.792,36.1084
3409,409.387,-74.8114,-179.172,-10.188
3410,353.68,-61.3367,-142.407,6.06812
3411,487.579,-20.5005,-110.945,-20.8667
3412,452.759,80.0739,-148.478,-17.6038
3413,434.338,-39.9408,-183.004,-52.5256
3414,490.344,-40.7538,-135.849,11.0413
3415,342.603,4.75159,-84.3701,-11.8652
3416,335.126,-74.1962,-68.8525,-29.2712
3417,366.376,19.1162,-64.3793,30.2417
3418,301.605,-41.8469,-148.111,-57.1765
3419,471.497,-10.7831,-122.78,36.0974
3420,363.403,-12.3816,-166.88,-3.83789
3421,311.42,-42.973,-92.2913,-26.4587
3422,491.522,65.061,-179.872,-13.092
3423,428.021,18.3417,-193.702,43.2678
3424,317.627,10.047,-104.583,-26.6162
3425,377.338,-16.842,-103.425,-38.8184
3426,322.351,-17.5232,-75.1288,45.9082
3427,380.389,-41.4349,-173.605,55.7446
3428,348.541,-3.27393,-148.56,51.6687
3429,498.944,54.1351,-184.662,-19.6838
3430,439.563,-1.71936,-63.7042,54.5361
3431,336.285,-70.1971,-110.407,-39.5105
3432,402.582,-37.1173,-172.481,-30.0769
3433,463.013,-13.7164,-95.5768,16.4575
3434,496.826,18.1824,-183.739,54.6167
3435,367.822,57.9364,-65.9644,40.3271
3436,446.887,47.8564,-199.577,-28.3594
3437,333.276,-71.8286,-90.9412,8.48511
3438,381.006,38.2599,-124.189,30.0842
3439,436.591,47.3291,-98.5846,-31.0693
3440,494.318,87.5775,-105.164,39.9463
3441,475.409,-66.9177,-63.2214,43.6304
3442,437.183,77.4371,-187.341,-18.0176
3443,418.61,13.3209,-105.523,-34.1528
3444,428.424,87.0831,-159.117,-27.4438
3445,382.05,71.5375,-85.0794,-47.5049
3446,493.634,-70.0104,-151.29,3.46435
3447,329.37,54.7284,-85.4724,31.4758
3448,428.448,-26.9824,-168.384,56.803
3449,497.778,3.7793,-111.872,-15.9741
3450,486.835,-1.95557,-92.4622,-5.20752
3451,348.816,6.3446,-121.079,22.0679
3452,394.36,66.1157,-159.484,-55.3674
3453,444.141,-7.72888,-104.147,40.5396
3454,486.475,-35.9198,-88.1,-21.6614
3455,446.326,-88.5553,-81.4264,-35.2515
3456,371.814,-66.275,-81.0077,47.5928
3457,444.623,-65.7861,-150.162,-7.29126
3458,320.441,-16.5784,-198.765,53.584
3459,405.75,-45.7361,-164.551,12.4915
3460,377.173,-57.7167,-66.1182,51.8481
3461,349.677,14.024,-168.35,-5.43457
3462,399.823,76.7615,-170.836,-7.88086
3463,450.384,32.536,-179.928,39.1333
3464,422.504,-70.1642,-135.042,-46.8347
3465,461.694,-84.1388,-169.854,-41.5027
3466,343.909,62.6221,-119.02,32.644
3467,467.981,49.9548,-90.9796,-45.6262
3468,340.582,38.5345,-177.578,11.9275
3469,360.028,16.084,-101.011,-9.74121
3470,405.2,29.8993,-88.8391,-4.03198
3471,435.748,28.6963,-137.579,18.7647
3472,409.875,-72.8778,-75.5987,-11.8762
3473,325.989,55.8106,-105.843,-16.04
3474,494.397,-89.6814,-179.133,-39.9902
3475,445.331,41.9128,-118.541,-41.2793
3476,379.553,-36.5515,-105.544,56.3489
3477,367.828,-26.6418,-88.5785,57.0667
3478,405.396,-49.0265,-104.57,-25.2026
3479,327.844,-33.761,-74.1162,1.51611
3480,494.513,76.9702,-80.9265,40.8106
3481,445.764,16.7871,-116.136,25.415
3482,440.308,-73.1964,-158.134,17.4683
3483,478.845,-45.7306,-128.518,-9.71191
3484,320.319,51.2347,-174.831,-29.6704
3485,496.954,-43.6267,-120.631,-41.814
3486,434.442,-26.9,-73.6249,-52.7271
3487,483.362,7.09717,-192.395,59.0259
3488,368.262,-3.59802,-62.4054,33.3325
3489,460.522,-82.8699,-161.873,12.9309
3490,381.311,-22.0001,-128.171,-59.4397
3491,340.857,86.77,-85.34,-12.4182
3492,320.337,-78.2776,-163.372,52.8516
3493,302.533,-48.7079,-129.868,30.5566
3494,457.623,55.0085,-144.714,-34.2004
3495,490.253,48.8342,-78.3929,-3.33252
3496,454.23,28.0591,-84.5239,41.532
3497,441.016,-29.1852,-147.312,-29.6741
3498,448.303,-64.5392,-174.528,-21.4343
3499,434.924,-65.2039,-176.544,-17.1423
3500,468.335,-79.6399,-142.223,36.6321
3501,370.941,39.8914,-132.111,-15.1318
3502,371.466,-18.9349,-199.688,-3.45703
3503,367.694,84.6497,-101.221,-46.4209
3504,306.757,-19.7974,-84.9042,55.0159
3505,489.246,-52.5641,-199.85,15.1685
3506,303.448,36.3592,-115.602,54.5252
3507,395.856,-10.6512,-112.803,-17.8784
3508,384.283,38.2324,-195.574,48.1531
3509,319.806,39.5837,-86.3141,-14.4287
3510,403.766,81.2494,-133.503,39.4189
3511,366.138,23.3405,-153.11,42.6379
3512,411.432,26.7242,-154.302,-22.8699
3513,338.458,72.2076,-109.992,-1.22315
3514,340.149,-16.5124,-62.9309,5.22949
3515,489.722,-62.9517,-107.911,-34.8669
3516,419.403,-87.9565,-140.732,7.6355
3517,397.998,43.396,-174.553,50.8557
3518,313.544,-28.8226,-134.251,8.08228
3519,367.261,49.3616,-69.4165,-9.52515
3520,385.107,-12.854,-116.58,-15.0293
3521,353.162,-54.0198,-171.374,-13.7769
3522,483.075,25.274,-141.16,-58.7915
3523,413.837,-79.8541,-178.783,5.39063
3524,456.158,84.1168,-88.1299,-10.946
3525,485.651,59.9908,-102.024,52.6648
3526,391.089,-7.91565,-123.156,-30.0476
3527,484.009,82.76,-188.618,-22.533
3528,375.879,46.6095,-88.7408,49.3945
3529,329.108,-14.7821,-60.769,16.3184
3530,388.123,55.7666,-68.0664,6.75659
3531,496.765,-3.47168,-145.466,30.1538
3532,308.283,22.4066,-161.33,-19.8706
3533,494.141,13.6505,-77.0599,-43.3118
3534,457.935,-49.1748,-174.549,26.1841
3535,460.565,-40.7593,-92.3212,37.7527
3536,463.092,35.8759,-60.9015,54.9976
3537,493.298,-17.9791,-98.0548,-18.3618
3538,442.462,-25.3674,-134.563,19.9072
3539,498.322,-40.3198,-191.13,-59.5679
3540,320.734,-79.5026,-77.0172,2.34375
3541,366.095,-75.7233,-111.099,-57.6233
3542,466.858,19.8908,-95.9015,-48.3032
3543,472.382,-29.8938,-145.266,59.209
3544,457.336,-28.6578,-176.314,40.1294
3545,303.986,4.10339,-126.244,-11.5063
3546,364.49,47.1698,-84.6692,-47.5561
3547,409.564,58.7439,-162.065,-29.0259
3548,369.739,-22.4066,-125.001,-9.08203
3549,475.391,87.4072,-158.728,42.9199
3550,301.904,17.3859,-127.8,35.1489
3551,326.135,-37.7051,-95.2991,23.4668
3552,300.464,55.025,-171.349,-43.1104
3553,450.671,34.8157,-71.4844,-3.03955
3554,403.863,4.30664,-95.5426,49.9109
3555,452.814,-81.546,-127.693,-29.707
3556,462.763,38.5181,-188.212,34.8267
3557,427.148,-5.80627,-117.64,25.2649
3558,378.345,-52.9486,-103.964,-1.05103
3559,459.772,58.3814,-193.408,5.91065
3560,465.576,-45.4394,-75.5048,31.1279
3561,454.102,-26.8726,-83.0286,-59.1504
3562,341.504,-57.4091,-77.4573,-8.4082
3563,481.634,-20.7971,-100.559,0.637207
3564,338.538,-46.2689,-162.714,16.7944
3565,457.751,-48.576,-108.663,-9.90234
3566,442.719,-1.75232,-151.234,-40.7336
3567,342.48,-63.4625,-73.6975,55.6641
3568,357.007,63.2153,-71.3989,42.4439
3569,466.284,-6.37207,-113.265,-32.2632
3570,489.557,-35.8099,-93.8208,-29.4763
3571,380.841,56.9806,-176.326,-21.98
3572,467.023,-60.694,-97.6874,-26.7041
3573,434.827,1.49963,-195.749,11.8652
3574,372.809,5.95459,-129.573,-53.9905
3575,474.701,-89.4122,-153.396,-44.3884
3576,310.352,59.892,-74.7827,44.187
3577,470.471,6.53687,-197.714,-41.0632
3578,491.443,-3.09265,-81.1615,-26.5063
3579,466.498,63.4131,-113.795,32.1936
3580,449.451,36.9525,-195.446,-25.4407
3581,457.251,-77.5415,-105.967,18.761
3582,377.643,-9.21753,-192.075,22.8406
3583,388.116,29.9707,-92.8638,-57.616
3584,392.468,-10.9094,-154.524,3.46069
3585,481.165,17.71,-175.006,9.51782
3586,321.808,-25.8398,-129.133,21.0388
3587,485.913,5.75684,-174.882,26.6638
3588,418.28,-66.0004,-111.423,4.552
3589,455.151,-52.0422,-69.5233,32.7319
3590,397.516,-21.0278,-84.9554,47.1716
3591,445.679,79.7498,-195.578,-13.634
3592,401.44,80.9638,-112.624,41.1072
3593,344.11,-51.3995,-106.907,-51.7053
3594,486.566,15.0018,-60.5084,47.4463
3595,417.658,-13.1122,-144.629,38.6865
3596,437.231,43.396,-74.1803,-38.9978
3597,389.899,47.2742,-119.738,49.4641
3598,303.949,2.38403,-127.556,30.1648
3599,441.565,-59.3921,-148.154,31.6809
3600,466.626,31.2781,-184.205,-48.2703
3601,336.322,-3.68042,-138.301,57.843
3602,422.87,64.1052,-131.196,20.7532
3603,471.552,25.3015,-171.208,-0.732422
3604,301.288,63.7207,-185.397,15.3882
3605,454.132,-74.6851,-93.0688,38.4045
3606,499.731,-81.5021,-92.3383,16.7322
3607,401.221,-51.1414,-140.314,-3.78662
3608,448.608,81.4252,-197.513,43.6816
3609,366.04,-86.424,-77.2052,-5.52246
3610,499.139,71.7627,-190.22,-57.2534
3611,488.641,55.1294,-65.9131,53.1628
3612,336.664,59.1833,-139.887,12.9272
3613,471.716,-77.3822,-189.084,-57.2498
3614,318.897,-49.5703,-184.897,-34.4604
3615,381.335,-3.55408,-164.915,11.5979
3616,339.24,-61.5839,-133.918,59.0552
3617,372.772,88.7146,-94.7565,-11.7334
3618,415.021,-6.1029,-99.7382,-31.0364
3619,341.26,-73.8831,-143.163,-41.1218
3620,400.824,-80.387,-65.5841,-47.3987
3621,497.784,-64.66,-130.483,39.4409
3622,426.727,-33.0908,-63.9478,-11.0083
3623,469.842,70.9332,-157.946,-56.7883
3624,461.609,34.8926,-127.919,13.7073
3625,327.271,-74.2896,-165.218,3.03223
3626,401.428,-27.9382,-155.028,48.6951
3627,332.965,-56.3544,-100.499,48.6694
3628,482.495,80.4584,-103.545,-12.8723
3629,418.707,-44.7418,-143.099,-20.8337
3630,419.751,22.3022,-101.327,-6.7456
3631,385.944,75.5035,-138.507,-9.81812
3632,470.074,89.1266,-187.14,-42.7698
3633,431.531,4.15833,-65.9729,-23.6646
3634,420.52,-26.5704,-104.493,44.9707
3635,398.566,-31.2836,-138.592,28.5425
3636,301.648,82.804,-127.958,-57.0117
3637,352.124,69.7852,-115.875,-13.623
3638,425.763,-3.40576,-122.006,38.2434
3639,480.066,8.97583,-68.8312,-34.6033
3640,350.22,5.00977,-192.327,-27.019
3641,318.817,-80.7275,-77.5385,59.4983
3642,365.704,-29.2071,-129.658,-25.4187
3643,304.132,-42.0502,-121.237,58.2532
3644,309.497,13.3539,-166.132,40.404
3645,446.899,-78.0469,-160.89,19.2627
3646,303.784,-44.61,-104.07,-22.3865
3647,333.905,-34.2169,-134.273,15.4834
3648,418.897,52.0532,-177.347,58.0554
3649,453.619,81.8976,-143.548,17.5891
3650,461.633,-57.42,-145.18,8.06763
3651,446.979,-36.4032,-135.349,31.311
3652,488.525,-35.5682,-118.498,53.346
3653,483.167,-29.5862,-193.339,9.76685
3654,444.104,-30.0751,-178.745,58.7842
3655,360.4,-44.0057,-183.316,20.8228
3656,324.2,-34.596,-189.199,3.30322
3657,331.696,-81.4856,-150.773,-50.5701
3658,464.227,52.8387,-78.8373,-10.2869
3659,455.67,-46.4557,-70.976,54.9646
3660,352.441,33.9917,-178.625,29.5459
3661,472.302,49.4495,-71.5527,-16.4172
3662,368.256,-62.9297,-70.3607,-37.0898
3663,403.741,85.2924,-147.568,-44.4543
3664,445.477,25.8234,-148.013,-6.67969
3665,480.048,31.2012,-69.0918,47.5818
3666,460.632,-68.7689,-151.529,37.5513
3667,390.021,-8.72314,-181.282,-29.7729
3668,346.222,-34.3817,-133.183,50.4748
3669,456.934,88.9728,-156.981,-59.8498
3670,329.016,-60.705,-76.3892,4.91089
3671,339.362,14.9963,-181.757,7.53296
3672,493.317,-20.2917,-127.026,6.46362
3673,456.927,37.6941,-91.5179,-1.62964
3674,469.263,-66.9287,-177.288,-56.6235
3675,341.089,55.9369,-102.571,-48.1531
